BTC_USD,ETH_USD,DASH_USD,NMC_USD,LTC_USD,PPC_USD,XRP_USD,VTC_USD,SP500,DGS1MO
-8.070016068,-10.18179445,-11.9716627,-2.981747999,-1.374150156,-5.913184523,4.515638336,-14.14577792,-0.09962549,0.9
-1.68140987,0.798911521,0.085133175,-2.61908629,-0.015222235,-3.786305579,-7.137322433,4.854820811,-0.224212578,0.86
2.166589361,2.265715306,1.758526728,2.507340519,16.66574287,6.24369868,1.074950559,16.23642456,0.028362323,0.85
2.781612845,-0.046195846,19.11048977,15.05523342,34.32557891,15.83710728,12.19851755,0.58797986,0.831255899,0.85
4.978630511,-3.031801531,-6.861315806,10.46804229,-6.367920407,9.588200562,9.147137534,8.321529741,-0.671918839,0.88
-1.208316499,-6.363326579,-4.966064322,-10.99596728,1.202277412,-9.929164238,-9.046537826,-7.741144255,-0.058284628,0.85
0.604683803,-0.148833976,-0.985202269,31.93157316,-0.156230209,18.10961498,0.498804531,6.706051097,-0.045584187,0.8
1.449481603,1.58326038,6.667639295,16.78711121,-0.794124761,19.39442236,7.166899647,7.49545445,0.155967853,0.76
-10.21149104,-22.57044257,-15.0066841,-41.40366259,-14.04789334,-31.38253757,-14.31955988,-20.81855379,0.031574394,0.81
2.942031801,7.213004641,7.751634404,8.865826654,-1.44554409,1.65573029,-0.354768139,-9.72762386,-0.810551011,0.89
0.871432947,11.23180801,4.502808172,3.869128269,5.536780407,6.216512661,1.490430093,14.51233861,0.876947722,0.89
-1.387163699,-7.944445078,-3.852161581,-5.096617996,-4.25304648,-3.815292756,-5.50960039,-7.133568003,-0.863722067,0.88
-2.329910764,-2.665605828,2.563251958,-7.922835235,-1.746548979,-7.807780527,-0.942939724,-1.576121932,0.15320737,0.84
3.299471464,-4.160407464,-0.537833803,7.276177066,14.01444532,4.02351557,-1.13638856,-16.03418985,0.230812769,0.96
1.468457056,-5.121561616,14.72556753,8.232943115,13.61125612,3.824324476,-1.330559314,2.924947274,0.1452212,0.97
0.252183427,0.658244069,1.748536582,-0.719203522,-3.95777576,-1.281695783,-0.736368417,-13.9378311,-0.941297125,0.95
-3.507138823,-9.515833044,-8.165575627,-10.71237075,-9.330258709,-11.44627531,-6.138477459,-25.41243753,0.638274076,0.94
-5.975741351,-13.29978477,-11.91150285,-4.244222469,0.001932904,-7.201101556,-16.44514908,-29.79100909,0.092733608,0.95
-1.476351029,-8.704466579,-5.097460526,-12.84294033,-2.710729797,-11.4405938,-9.355990089,-7.561108942,-0.078302731,0.97
2.577926845,15.61864602,8.19860883,5.757848735,7.274315259,8.307954801,10.42768141,29.66969247,0.727906303,0.94
-1.721397284,-9.560358429,-4.927392272,-6.224379939,-5.098761688,-5.33375421,-2.238112687,-9.350199864,0.187279756,0.95
-5.427308883,-4.920935162,-6.1164966,-9.735762975,-7.914104337,-9.609924864,-5.129093543,-8.826355301,0.466264014,0.93
-0.220997491,-3.174130009,-4.589702118,0.315362553,-0.311210464,-1.149582416,-6.990349695,4.341190144,-0.005286261,0.95
3.979597272,19.2106039,2.70148761,7.912133369,3.754974083,6.016331792,5.909408448,16.99082292,0.059759136,0.95
-1.979458575,-16.01594112,-1.54091446,-8.971988639,-8.077957907,-8.143569433,-11.39830635,10.31813432,0.535827029,0.99
21.45958192,12.92854573,19.19866676,14.5776075,9.675210373,14.83367275,11.17391121,8.082923867,-0.015361977,1
-5.464632077,-4.022360079,-1.460823835,-3.10714798,1.646456848,-2.350652118,-3.066817467,1.364172618,-0.036797487,1
3.212749097,2.892199163,9.323955981,1.184838312,-3.011261307,2.171663304,5.016403731,5.686524033,-0.106424961,1
-6.69425449,-8.349824834,-4.258559612,-10.55031838,-4.996491788,-10.73168827,-7.513814062,-19.18879133,0.291891924,0.96
-1.842225021,-1.342728778,-0.58581488,-7.727978664,-0.027466219,-4.363490175,-2.433584913,1.898231078,0.028254517,1.02
5.474305942,0.17879807,-0.145185287,-0.378095601,-0.213103528,4.235155145,-0.210207977,5.682760332,-0.097309855,1.01
5.008718366,-5.635027291,-4.468997323,9.521693878,-3.686505079,5.162389333,-4.432147365,-9.695813737,-0.134208674,1
2.333884712,5.416015436,-3.899768441,-16.75966112,5.760027691,-12.12752251,0.869425772,-5.095696894,-0.07283911,1
-5.617898537,10.64444142,3.438060729,0.832105836,0.031604819,4.243521117,5.614665323,7.901507659,0.244610111,1
-0.279616533,-3.052254397,-0.989973517,10.57703,-2.123170653,4.045639411,-2.250456827,5.438098807,0.049253925,1.02
3.411146271,2.420990519,2.19136297,-2.198080469,1.716172772,1.535701385,0.862179297,1.049844953,-0.218597869,1
3.198518259,-1.012016365,-0.006952858,-0.111045229,1.362995132,3.614592401,-0.498920775,0.747471742,0.188725432,1
15.42695802,18.78812102,5.321845245,12.38522165,5.25819369,0.054068846,2.992595705,3.153820254,0.164591161,0.99
1.206095643,9.757382676,3.317189013,-0.437838084,6.009384004,0.873274605,7.303970958,0.95337114,-0.241735609,1
-2.291294406,-0.250340676,-2.301541834,-3.258306945,-1.283077488,-2.09271118,-5.134636626,-3.5212996,-0.036371425,1.01
1.154429883,-0.045617649,0.875140518,-1.00548704,-3.200088881,0.049876599,-1.402539759,-0.248925056,-1.458019449,1.02
7.664270359,4.290657772,2.376030478,-3.546116723,1.28122062,0.370898731,-0.607165381,-1.071298695,0.127471311,0.99
16.95451224,-2.879538954,-3.133777425,-10.19378239,-2.787790066,-13.9411292,-5.335391092,-27.44054398,0.99936436,0.95
-3.366926614,-3.485258912,2.026057154,4.838849997,-5.607962499,1.158278361,-5.296942374,14.14407339,-0.049894027,0.97
4.550609058,4.205761092,13.10316415,-1.788659142,1.931736458,0.268570579,-0.491215079,-3.892333983,0.141909559,0.97
-1.03212425,-0.26833389,0.690231762,0.582686295,-0.537324452,2.205903465,-1.845115589,-1.56494587,-1.555730298,0.95
-4.029362278,-1.965404158,-4.08087768,-4.551043063,7.387011024,-7.973580377,0.875534336,10.55768034,-0.183706977,0.97
-3.89348657,8.430721585,22.03842507,15.40554817,1.374984754,5.445062267,18.89000843,9.262583802,0.116194759,0.95
2.438453561,-2.139068473,4.175503159,-7.807634804,-2.554250096,-1.778360963,22.05913117,-2.529994433,0.989173954,0.93
1.236073725,0.864782054,0.36501921,1.745865697,13.06378244,4.801938706,3.102819985,25.29962162,-0.345958213,0.98
4.317329335,2.516569582,7.504020788,2.019581085,-5.923398992,-1.19752761,-11.98077572,52.58204867,-0.207658875,0.98
0.848126686,1.917554369,0.165067325,-1.378662495,1.955816139,17.14348897,-0.517416881,-16.49415584,0.167143967,0.99
0.252678448,4.659629277,12.17376308,11.57343416,19.75655683,1.357374023,3.020556595,-15.11112822,0.048697746,0.99
4.382912406,6.382883379,0.774216985,-0.18604361,1.293014179,-4.17054241,-2.68324572,-11.13651792,0.084244281,0.96
-0.300081918,2.087233892,2.415293379,-8.692436764,1.574283498,-3.315731287,4.22930728,10.06485181,0.460451599,0.96
2.979936786,1.196822008,2.672581144,7.87369889,10.19307802,5.084924236,11.43590662,19.50975879,0.570474886,0.95
3.931965968,1.219296068,3.895929688,3.042343186,19.13532316,3.696535189,-2.837272393,1.331418622,0.198051882,0.96
-11.13470902,-21.41727118,-18.40299159,-17.85705114,-18.79854661,-17.52180058,-14.38416213,-13.08077195,-0.757947857,1.3
4.917392209,6.598762309,5.913054822,2.841073778,11.6631019,11.32474889,4.984101322,13.50755679,0.312386638,1.04
0.060014477,-1.479465071,-0.942885961,1.644331182,-2.055582148,-5.464752133,-1.132010857,-3.690079897,-0.017847582,0.98
-8.412374961,-10.5320713,-3.161022854,-17.71785894,-14.64130953,-17.36590474,-5.572747048,-15.87789953,-0.148989276,0.96
-1.608612028,-0.664943177,-4.546487889,-1.423143564,-2.622636189,-6.341284715,1.372452616,-2.13617531,1.078090425,0.97
-0.7346793,-1.04712377,2.351239989,-3.2856242,-2.773107972,3.779432332,-2.425165482,-1.001826407,0.335835359,0.99
-6.197104849,-5.049470733,-7.874484238,-4.928904126,-3.975641565,-6.085366515,-4.15832108,-11.43748989,0.075677952,0.99
-20.75298468,-25.88757165,-24.32141402,-45.9239355,-39.50345174,-21.54231941,-20.13155696,-38.50681471,-0.11013239,0.99
14.23295036,15.77691774,18.53885305,22.55460686,14.78832941,1.729363385,9.958873536,38.86330859,0.184553232,0.98
11.11607941,15.85522337,15.79075489,30.75122176,14.12201299,26.18243852,4.532933202,13.66631102,0.145480731,0.96
-3.510422984,-3.71134221,-2.661517433,-4.47419879,-4.966100591,-6.79256766,-3.064375771,0.044880337,0.110966538,0.97
-0.485768138,0.331136279,5.452513784,-7.458718383,-2.106821641,-2.897694539,-1.072333527,16.32426607,0.063411164,0.98
-7.298189967,-9.286031816,-3.680522701,-11.16992826,-10.43863096,-12.10867097,-5.837195256,30.56169565,-0.305060889,0.99
-0.009366568,2.191757555,4.887479914,9.470676976,3.135551465,6.729220303,1.017199978,-16.90600217,0.064763476,0.97
7.821348926,10.07674977,-0.433149871,4.171605835,7.005543378,2.968616013,4.494875764,-13.84800538,-0.22244992,0.97
-0.862582953,-1.688300116,-1.750744804,-2.440860181,-0.064585105,-1.581807386,2.520228851,2.273346121,0.007209372,0.96
7.623090435,6.410297259,2.139162949,9.259689055,8.790420696,8.107570218,8.829152461,4.250655912,0.407684202,0.99
-0.61943369,-2.414828699,-2.389548983,-3.967581391,-3.983371042,-5.741151716,-3.589497269,-8.501561364,0.120388287,0.97
-0.279694023,-2.603500179,-3.168062089,-3.26662032,-2.740729691,-5.498601506,-1.295764594,8.440609587,0.369824377,0.96
5.746770205,2.040338051,-5.978331461,-6.172549069,1.420788904,-1.39110715,4.578344867,-2.65919123,0.386651513,0.95
-2.10485485,-1.699200201,-4.116832275,-2.817105376,-1.941686669,-0.402191299,0.316261899,5.89565793,0.21565267,1.01
-2.062124515,0.066644955,3.065600943,-2.476955722,-1.831584994,3.080171183,5.481504657,8.999490026,0.124597833,1
2.314965609,1.089187572,-0.018994302,-2.268639252,0.523915552,-5.386754973,9.854137862,7.023459748,0.56308734,1.02
0.974805489,4.21105634,0.483445071,-1.014502956,0.868299938,1.804801487,-1.263993893,15.88118195,-0.107421502,1.03
8.990846684,-2.86580639,-5.221315952,0.168694904,-2.728753766,6.814787404,10.80091861,-22.59969338,0.051372852,1.03
0.926059259,1.188757266,2.418445889,0.982383255,0.335423176,-1.694127107,1.411362352,10.74775195,0.180184464,1.04
12.09310846,0.223832105,-2.196903186,-0.639225783,16.651898,0.672689567,-6.25138622,-5.881833171,-0.168815414,0.99
3.611310688,10.78080775,6.132869511,-1.849827812,-1.135564067,-0.518885589,4.746389511,1.113375984,0.087772581,0.97
1.378396264,-1.59880155,-2.664914839,-0.538384368,8.377273261,-2.168045118,-1.647732532,35.57503962,0.174923393,0.97
-2.119557285,-5.0134569,-0.773623976,-1.446848143,-8.293009017,-5.044923902,-9.907008944,-4.813227494,0.067226893,0.99
-0.264729699,-0.875202326,-0.877505425,-2.44749247,2.082768262,-6.381315254,-6.013562286,6.212362993,0.074209767,0.99
2.085709532,-2.002289689,-0.60466113,3.919765329,-1.645419691,5.586941638,-1.554209309,17.58713573,0.032790981,0.99
5.17062174,-1.333802025,-2.149699729,5.07288428,0.984265362,4.035830859,-2.161706255,-3.867636198,0.510384947,0.99
-1.358787168,-5.773945031,-1.728965037,-8.504822118,-9.395822106,-5.8851577,-6.688023881,39.58658935,-0.398040287,1
-7.049808414,3.888553508,3.105735485,-0.558342469,1.881309611,3.970365966,4.815934755,8.362869566,0.161663887,1
3.975888093,-0.135182617,-1.392326507,-0.926574012,0.944543802,-1.728871001,-0.992109632,-6.660704541,-0.467396311,1.01
2.64317317,-0.470343215,-1.046111542,0.271061605,-1.34776411,-1.688414316,-0.478158551,18.17199319,0.12701392,0.99
-2.121131029,0.301707805,-1.997207294,-3.051261604,-0.730346679,0.458580251,-0.414851195,9.986777079,0.804054535,0.98
5.872180819,3.413565555,1.930782164,0.599373386,1.894203378,-2.198301654,-0.0364981,29.19602994,-0.319758126,0.97
5.364759643,-0.610144572,-2.403943742,2.922065836,-1.134972433,12.01145399,-1.067780905,-4.48932878,0.094403951,0.99
4.517490779,-4.748428331,-2.75732639,13.3169141,-4.725350946,3.436469134,-3.260639415,-23.42031158,0.159080625,1.06
4.495834544,-1.472948532,-2.330672899,-4.230417143,2.884793915,-8.739787892,5.870407318,-19.39092639,0.018995156,1.02
1.809617004,6.166438335,4.885745893,-0.223685075,2.604035233,-0.851838367,1.097609029,9.577918376,0.309229322,1.02
-2.600192111,-2.255790804,-1.050764125,3.11287378,-1.809938466,7.37824234,-1.034965327,-2.163844228,0.127052307,1.03
1.716974746,-1.426355448,6.223195069,11.51840335,10.52151802,5.478743259,2.096419586,-1.235043269,-0.018912457,1.05
4.318783329,4.774906822,7.533363258,5.91251685,2.063394785,9.198685417,3.311732183,25.24656936,0.144261764,1.05
-4.329978835,3.751188332,3.012642657,6.506958907,2.675278754,6.492958008,0.023455389,3.966380097,-0.376907185,1.07
-7.639967783,-6.979035702,1.086994497,-13.70651058,-8.115202564,-14.49252385,-5.192558714,-14.35248983,-0.089802054,1.06
-0.89014926,5.671614561,25.98652827,-1.852899935,3.541657244,4.42649492,-1.483712805,6.079967286,0.098313582,1.07
1.155880656,6.394813452,0.039302029,0.169215606,2.068320774,-1.175483981,3.089283449,-3.143851527,-0.2312292,1.06
9.752915968,-1.27396469,-0.734313086,5.986592159,1.808700791,0.995689264,1.481173231,2.311923162,-0.554099899,1.08
7.327191345,-0.732519598,-1.479026371,-0.464595211,10.74044151,7.117957138,6.433573206,-5.93030026,0.816274002,1.08
-2.088556076,0.443227404,1.613241134,5.587050574,-5.03781535,5.77057484,-0.231875788,-0.395337502,-0.262949639,1.08
6.182494644,9.83048627,13.52596769,-2.542959661,6.70217788,-6.352862005,5.235212992,-2.555311584,0.127494936,1.09
-1.590258225,-1.74086093,1.565777502,-2.960385737,-3.127167112,-4.127117891,-2.325377907,-2.160977464,0.651978601,1.15
2.233381227,5.466828994,15.80698567,8.458166476,2.627670269,11.38239277,2.367253086,3.613530164,-0.075056151,1.16
0.001703798,22.12418476,-2.132110602,4.058868577,8.112622013,4.374133846,2.392252473,-3.026520735,0.205404438,1.14
17.35926189,1.139799607,10.96422967,15.31366596,16.11584073,17.95994383,3.725085898,29.99174055,-0.038433158,1.15
2.419480982,-1.563724085,-0.933496961,4.231985721,4.723945491,12.22295282,16.39049672,-5.231901958,0.98002873,1.16
-1.706422854,-10.08800838,7.823188627,16.45177363,-11.53537636,28.89892619,-20.76269733,-3.339575807,-0.036930504,1.17
3.429276074,4.480551415,14.98834608,-2.169101083,3.174133713,0.472053382,3.164200189,8.083389934,0.815758319,1.14
6.999820553,4.25301536,1.338266391,4.72577666,11.40694579,13.62178393,1.903421551,18.52161365,-0.202654234,1.14
6.024944004,0.782288454,-2.993204278,-2.888468261,5.150033392,-5.587423677,-0.835712829,26.12799519,-0.105269944,1.16
2.201676244,-1.483287029,-2.307252713,20.17995443,-1.780011338,-6.499243083,-2.990182853,12.54802041,-0.374643872,1.21
18.17241609,-7.783767995,-7.733153028,-15.42519956,-2.017346716,-6.134568449,-5.66625731,-14.78903986,-0.01140936,1.18
22.51189543,1.348804635,-0.310735224,12.13251314,-2.073730446,-3.711476414,-4.270176821,-12.19823309,0.292808185,1.16
-7.722626494,4.857664202,4.039248267,3.181711188,23.91343085,8.731711858,12.3547269,10.90741368,0.549119463,1.14
2.193117116,12.18701144,5.192487478,-0.653550395,53.98431941,6.69042651,-0.172277783,4.622483689,0.319684579,1.18
2.786607919,23.47406111,19.69757211,5.113235748,38.93210636,2.97395595,39.48255657,1.488111502,0.154767973,1.26
-5.957373243,7.585391318,-4.965500441,13.46502275,-4.382686396,12.22020275,23.19640534,-5.613921208,-0.047306532,1.22
0.945050342,-0.994021377,5.933936162,12.28873068,-8.003164779,10.90061995,60.68853008,0.638960161,-0.407913474,1.21
6.67227505,-1.647255626,-4.408453675,-2.770301032,7.065877979,-7.366052085,-13.35963507,-5.662976742,0.893429519,1.24
7.647705727,14.92828275,25.93242913,25.86545611,17.84255808,46.503475,2.896872722,21.19455682,0.534853315,1.26
-7.254290634,3.969514453,1.657818936,-12.04107501,-2.281536564,-12.24058055,1.637335534,-5.796213092,-0.323551979,1.25
-6.700506451,-0.94015605,26.7685791,-4.244330317,-10.72869772,-2.655922092,-1.951669498,-4.890515589,-0.0828247,1.22
-5.069001039,0.241074527,-7.776378361,-1.308469559,0.898939701,-10.83334324,43.01705928,7.500615267,0.198366155,1.21
-13.32232173,-19.60945877,-19.63642568,-24.6791979,-18.08849287,-24.13062897,-4.700308809,-31.73929425,-0.045827893,1.15
15.18365625,13.68547227,3.649269709,24.0855272,7.827927491,21.84628823,4.400622971,12.51590032,-0.105894295,1.24
-1.636315249,-1.430905667,-2.730693047,2.554722388,-5.131088108,-4.322755159,16.26904243,-2.949702597,0.079058463,1.18
-8.097704981,-3.443179306,-2.494966073,-4.686349535,-8.526075957,-5.350210451,2.207456999,-5.578911779,0.183234815,1.19
0.339683233,2.223196772,-1.093351705,-0.67006939,-1.787575998,1.162246319,43.67822342,2.629222972,-0.519665794,1.28
2.199266165,16.01080838,5.900253334,9.990910977,4.063724008,16.23859272,11.35495782,3.493230598,0.826909666,1.29
1.450508605,8.480341628,-3.934421457,3.126130792,-4.118322045,5.49563813,22.45114679,-3.434563004,0.637843338,1.29
2.585842825,1.873036167,4.920743569,2.403113522,-1.642810335,-3.982666801,2.896424489,-3.948134376,0.402056804,1.28
11.09445295,1.697970375,-6.498802347,3.524542231,3.220963673,2.977613661,-4.737854452,-4.421385175,0.70091779,1.27
-13.88378134,14.07655219,-5.774408877,16.05591688,2.571059396,9.62806688,-21.60991157,5.950592685,0.166094238,1.3
-3.861992221,12.36813476,2.192293283,-1.08754328,-3.471310298,8.891539036,-15.58348949,-9.151012717,0.13020551,1.27
2.556216464,-3.437553405,-0.495894126,-2.028000142,1.399266231,-2.212091477,-6.22566665,2.958226994,-0.111282451,1.31
-11.05811674,-8.374892032,-9.32262144,-8.649992995,-8.82118264,2.258150474,-1.22883935,-15.7043712,0.700899749,1.32
4.198319184,9.749359549,4.556841217,24.28770275,3.213340412,16.14205331,4.629240169,6.531179091,0.672695108,1.31
-19.61500194,-18.92351445,-32.83610978,-39.43584385,-22.92513541,-42.30686064,-54.96617635,-38.65867536,-0.353068863,1.33
-2.662523914,-3.81488105,4.372751084,-5.76654916,-0.968395834,1.860007381,10.23591647,1.302102849,0.937095716,1.31
2.526670748,2.148798276,5.147797458,9.593302693,3.332824062,6.629285638,20.06345415,4.239578609,-0.161768706,1.29
1.148078406,0.271752452,1.269715154,1.001818102,0.065836482,-3.705792117,-2.828722523,7.424852231,0.437564108,1.28
-6.000344186,-3.510022293,-10.31955735,-19.09021185,-6.950239648,-7.250168951,-13.40423707,-10.32035779,0.80343921,1.27
-0.577988542,-1.712140332,-0.770515772,2.554579276,-1.23025391,-4.314244403,-1.505361946,6.544508036,0.21720359,1.26
4.418609726,7.098402542,2.319131699,4.161515041,1.218589252,1.136684381,1.490623821,1.069122299,-0.056018759,1.25
-0.884225937,-0.260070784,2.616077576,-4.198379253,0.158221568,2.3951441,-3.365890905,1.934259245,0.060245317,1.23
-0.78463941,-0.081468868,-1.678551997,-1.642664255,-1.982109829,-0.942549621,-7.511731303,-3.525853992,1.177159731,1.24
1.112714955,11.38104957,-1.899942999,2.295172509,2.751309432,-1.764931268,8.402410848,-0.560465719,-0.675470576,1.28
-11.1325153,-9.879825821,-12.58424767,-10.5876656,-9.454202542,-11.79729588,-15.08704128,-16.56913762,-1.095860832,1.49
1.129520042,4.310449901,2.990542324,-1.252236196,-1.171556248,0.892989197,2.071386906,3.74388242,0.048882089,1.43
-10.84579964,-7.568923037,-12.25082106,-10.77736796,-13.79848451,3.862416199,-18.86682518,-14.40036121,-0.064827068,1.41
-3.775622775,-12.41031265,-5.011511964,-8.065125138,-7.983014286,-30.06962507,-8.42217236,-4.994369857,-2.143664501,1.4
-23.87403003,-27.1632708,-26.24044662,-32.24929349,-4.713598597,-21.41498794,-24.60480991,-33.17617911,-4.184256125,1.4
10.87091908,12.7828184,15.76287414,8.711066587,13.18313992,20.31580684,11.53634012,22.85696142,1.729059109,1.48
-1.726190605,-4.652399901,-1.240009983,0.518927574,-3.405803247,-0.329274775,-7.001245787,-3.533913047,-0.501414531,1.36
8.115416199,7.717330716,14.75921773,4.213225248,7.834532512,3.128453529,10.65225382,10.43702298,-3.825908502,1.32
5.546355067,7.767794919,5.281623494,5.962458566,9.249251959,1.939822108,16.99433153,7.739728856,1.482562656,1.31
2.146761172,-1.729846003,-2.742742752,2.913006341,-1.464779228,2.122668049,12.45388274,-1.858816623,1.381868432,1.35
-3.746663522,-2.736396396,-4.126781254,-2.799853224,-1.253126412,-4.463954067,-5.085467266,-4.512458805,0.260954398,1.34
9.916074094,8.85949215,13.12280748,9.981341708,29.05937343,5.426727122,10.54072394,11.50960572,1.331346123,1.32
6.836184023,1.442085982,3.59880152,8.330916529,5.501576007,6.10160914,0.45794349,19.86790061,1.199683623,1.3
0.661757364,0.769093998,-0.712191566,-0.819541466,2.062634062,-0.906558304,-0.772903293,3.601880048,0.037339249,1.35
10.82321041,-5.311049641,-1.997176094,0.527733785,1.17804918,-1.260090889,-4.361656857,9.504038177,-0.585853142,1.39
-6.459170225,-5.203588487,-2.162795006,-8.237915961,-8.74553478,-5.51932633,-7.040936163,-13.66834348,-0.551168981,1.4
-6.626121099,-4.46618376,-5.744020011,-9.539654236,-8.836561453,-9.177948646,-7.524787702,-10.4189922,0.097312085,1.34
2.916567969,6.125112141,-0.206075649,3.923298216,6.923386363,1.858428035,5.882940272,6.587196627,1.590124603,1.38
0.634811706,0.591402318,-1.658710082,-1.374401759,5.417911003,-3.17219978,-4.295358032,0.602435049,1.168842126,1.39
3.40346061,1.024283909,-0.876718561,2.661670163,-1.99430532,-2.247739314,-1.00349014,-0.827667331,-1.278828698,1.49
-3.102947064,-2.661422639,-5.260466702,-5.392179291,-6.535908834,-4.736554737,-4.614709708,-10.51644275,-1.11578242,1.5
5.182687604,1.96846087,5.533215738,3.418354965,3.322772044,0.956457555,2.593153726,5.913437418,-1.341390789,1.5
1.228839083,-1.77523622,-2.276138276,0.038560689,1.328913656,0.964904714,-1.980277882,-3.262648133,0.505875631,1.5
4.298153693,-0.370528072,1.797121583,0.518575936,-0.651829384,0.515758121,5.267192705,-0.373727435,1.097163914,1.53
-7.101737882,-4.398202269,-6.047841974,-17.51289049,-7.151090445,-13.21560111,-3.876789474,-14.6161296,0.263531844,1.56
-7.854714165,-8.173834521,-11.87385676,-7.637600435,-5.629555184,-7.552081483,-5.762380375,-6.104208612,-0.048396678,1.57
-5.895751127,-6.62161579,-3.955428444,-5.497373829,-5.149752541,-4.322208468,-5.346141067,-6.768157369,0.445317681,1.57
-0.613478803,3.393391978,1.144258446,3.143843935,5.862339898,3.057034492,2.853352906,-4.527209936,1.722951151,1.57
-1.428402056,-4.071965221,0.3595161,-2.005437628,-4.890934795,-6.454179284,-5.903429794,-7.034554559,-0.127477982,1.6
-0.11163615,-1.294939946,-2.817923108,-1.939277456,-1.385267966,-8.157260012,-1.425379249,-1.255116533,-0.638392459,1.64
-10.603202,-11.74206861,-13.39837416,-12.29329613,-8.721309313,-13.42242512,-11.78733002,-13.50123539,-0.574094153,1.71
0.374768404,-0.487437587,-1.898710595,-2.274735959,2.073316568,0.242880846,-0.66224454,-4.100451679,-0.078227194,1.7
0.450614198,-1.589190677,1.727302211,4.79179549,0.590436563,0.689804665,-1.155274131,3.580550123,0.170202284,1.71
3.445455795,-7.762927846,-3.88191157,-1.936489198,-2.638306269,-3.836680752,8.322722302,-5.986864639,-1.43060082,1.7
3.224371887,0.080613023,4.666327872,3.419463683,4.652934271,6.963502708,-5.385129034,10.22643454,0.148070143,1.76
0.177221011,0.814550647,1.304649702,1.103143042,0.139107551,3.696488183,-2.300678555,1.80620535,-0.184568848,1.71
-2.274572973,-4.000767403,-5.474074215,-2.868689908,-3.23419642,-3.172611274,-4.560047271,10.71557909,-2.548489002,1.67
1.716871106,-0.015381487,3.837774001,0.197655928,2.509907618,4.971815306,-2.997195867,-6.840127776,-2.118983325,1.69
-7.847888972,-9.655800618,-8.948656087,-3.868060072,-11.75351015,-9.425449608,-7.038105161,-15.24907304,2.679502611,1.71
-4.692919681,-8.480004183,-9.695146734,-4.88522413,-9.439976667,-5.568465078,-3.660400632,-8.996734658,-1.742731213,1.69
1.538459955,-0.856102298,-0.987521699,0.558544334,-3.014524387,-0.063508879,0.01470626,5.024330305,-0.292087405,1.65
-10.44295086,-14.51898674,-6.462056754,-10.08048229,-13.87464429,-10.31459724,-12.22081425,-17.79056966,1.367573312,1.63
-1.149532159,0.11833375,-5.453310293,1.052233482,3.955469066,-1.087308611,-2.138595953,5.864023885,-2.259059258,1.68
5.122335284,7.589183858,8.612576997,9.785470708,11.96495157,5.837517344,10.84546563,15.50444908,1.25359346,1.7
-8.422475581,-9.123042884,-12.524452,-8.348859125,-12.71710446,-8.921733488,-10.65730091,-14.50636188,1.150010583,1.67
-0.620106891,0.704135771,0.601829766,-0.036304957,0.605360999,-0.599653521,-1.169019236,12.4481724,0.683936624,1.67
-2.605042094,-3.436754661,-5.521010188,-5.372473831,-5.146515086,-3.211281406,-3.98517079,-8.379573376,-2.21640228,1.68
2.005134038,7.349975393,4.43777458,7.289191992,1.608660004,5.607131814,3.186101619,-1.106239532,0.333101735,1.67
0.9412415,3.868004264,0.134628277,-1.394946972,-0.634233635,0.887726601,0.015449686,5.738686862,1.658852126,1.63
1.935281561,3.858746876,3.489195353,1.449686354,3.464488029,2.515724477,9.231549441,5.288669647,-0.554061949,1.64
12.41269358,13.53492561,13.40447373,11.63645154,8.925829596,13.62136966,15.30590623,7.895034852,0.821688019,1.65
0.085015801,-0.04180363,-0.207955842,0.865396406,-3.126428434,1.085879077,1.47615959,1.233566058,-0.289082187,1.64
2.039728949,3.668575184,2.933060138,-0.369549838,2.350237982,5.42132851,3.874825207,-0.201437596,0.807632236,1.64
-1.962125913,-1.627778921,0.076706237,-2.19687772,3.516349656,-4.087709671,-0.964080074,0.107630235,1.060514413,1.68
3.253592757,4.261684277,14.63123615,1.820094679,5.181336966,5.440520486,7.61775383,10.02917492,0.083102037,1.67
1.590649649,7.892965684,2.380143298,5.592147581,4.40383778,6.950033148,11.07714693,3.872060558,-0.574257794,1.67
6.437648463,8.086315838,6.525521972,8.616715128,6.122433303,18.39952838,15.46841357,4.233040104,-0.857318047,1.65
0.956875078,4.265238606,8.924153286,-3.203632157,-2.134662634,0.225306829,-5.309937225,-1.239163679,0.005617525,1.69
8.235319919,9.722577979,5.175902261,9.826679631,8.513064,7.207226529,6.419647298,8.720204893,-1.347089562,1.7
-9.193210664,-14.03687736,-13.97068818,-12.4995657,-13.5562793,-16.09698632,-15.49420712,-16.69428669,0.183543347,1.65
4.808821013,7.418840861,8.887510136,4.158282791,5.976113443,5.199334565,6.270211636,7.424101315,1.038012916,1.62
-3.223959331,-2.409117074,-6.518859938,-1.278729443,-5.191030035,-3.739260189,-4.625329248,-4.15229143,0.111301622,1.62
2.781675604,3.476856473,0.151555628,-7.534172472,1.747438118,4.166184471,2.912507897,4.52152242,-0.822124391,1.65
-1.324016669,0.549143663,1.286810445,11.45441114,0.007409349,0.970328461,0.413136697,-1.024753338,0.254580222,1.68
1.273900138,1.989540802,0.539989271,4.754877835,2.058952799,6.619104557,2.080288136,1.155019714,-0.723190317,1.69
5.353715789,12.61567542,4.433672121,11.6145918,6.315751892,4.479492339,2.910569137,3.078912502,-0.22562398,1.68
